id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_01597,i mentally refused to go there shaking my head violently in that refusal,1,2,0,0,0
eng_train_track_b_01598,my ex is always accidentally offensive like that,2,0,0,1,0
eng_train_track_b_01599,he makes me do these things where my arms are on a bench and i drop down,1,1,0,0,0
eng_train_track_b_01600,the club was so loud that the ringing in my ears almost drowned out the music,0,1,0,1,1
eng_train_track_b_01601,same girl same exact process,0,0,0,0,0
eng_train_track_b_01602,everytime i shower i look at the scar on my belly and cry not because i have a scar on my body but because of the scar on my heart,0,1,0,3,0
eng_train_track_b_01603,i thought that was a pretty good idea by this point my feet hurt a lot from all the walking and standing around but i didn t want to pay to see a movie,0,1,0,0,0
eng_train_track_b_01604,or at least that s what the neurons in my brain say,0,1,0,0,0
eng_train_track_b_01605,scared the hell outta me,0,2,0,0,1
eng_train_track_b_01606,i feel bad for my employees too they re all sad and call me almost everyday and it really breaks my heart,0,1,0,2,0
eng_train_track_b_01607,early the next morning newspaper under my arm i approached the counter of the coffee shop and asked for two medium coffees black three quarters full only,0,0,0,0,0
eng_train_track_b_01608,okay blablabla and then the dentist check up my teeth,0,0,0,0,0
eng_train_track_b_01609,oh my god okay,0,1,1,0,2
eng_train_track_b_01610,all this water gets poured directly in my face but i noticed it didn t hit my eyes and thats when i realized i was wearing sunglasses inside,0,0,1,0,1
eng_train_track_b_01611,i loved watching the planes fly over us and then this one plane was somehow flying in reverse direction,0,0,2,0,2
eng_train_track_b_01612,this sucks sorry dude,1,0,0,2,0
eng_train_track_b_01613,we were both quiet and i closed my eyes,0,0,0,0,0
eng_train_track_b_01614,it was horribly intriguing,0,2,1,0,2
eng_train_track_b_01615,by the time i got done my back was killing me but then it has been a problem since the last week of december and i felt pretty ill but i got it done,0,0,0,1,0
eng_train_track_b_01616,that night i sat at my computer and read about rainbow bridge and cried some more and i could actually feel my heart hurt with the pain of loss,0,1,0,3,0
eng_train_track_b_01617,i m native american she said she only wanted a white american boy friend,2,1,0,2,1
eng_train_track_b_01618,jenny i my throat choked when i hear my daughter s voice,0,1,0,1,0
eng_train_track_b_01619,i began to feel the all too familiar feeling that i my heart was being ripped from my chest,0,2,0,3,0
eng_train_track_b_01620,they played the majority of the classics thank god and i screamed my heart out which is why i have no voice right now,0,0,1,0,0
eng_train_track_b_01621,please help me keep the smiles on my face even though this is too much for me to handle and bare i know my heart trust you so much,0,2,0,2,0
eng_train_track_b_01622,laying my head against his chest glen s heart beat is strong against my ear and my mind wonders back to our life outside of this heaven,0,0,1,0,0
eng_train_track_b_01623,my heart arrested twice i was shocked four times,0,3,0,0,3
eng_train_track_b_01624,for the wedding and rehearsal dinner,0,0,0,0,0
eng_train_track_b_01625,my arms dip a little from nerves and i swiftly correct them before the instructor or anyone else for that matter can comment,0,2,0,0,0
eng_train_track_b_01626,this was on both sides of my chest,0,1,0,0,0
eng_train_track_b_01627,one x ray showed my foot from above and the other showed it from the side,0,0,0,0,0
eng_train_track_b_01628,the cop tells him to have a nice day and walks away,1,0,1,0,1
eng_train_track_b_01629,because i haven t trained for this run at all my legs gave up on me around 10 miles in,0,2,0,1,0
eng_train_track_b_01630,i always try to remember these incidents whenever someone claims to have experienced something strange and realize that my stories would sound just as loopy to them,0,0,0,0,0
eng_train_track_b_01631,i see the match held tightly in my hand,0,0,0,0,0
eng_train_track_b_01632,second event was with a crazy,1,2,0,0,2
eng_train_track_b_01633,and my mind drifts away i close my eyes it s like i m almost there,0,0,1,0,0
eng_train_track_b_01634,i walked up the aisle to the casket with painful anticipation welling inside my chest and then i looked,0,1,0,3,0
eng_train_track_b_01635,suddenly i see it crouching on the floor its bagged head hung low beneath its shoulders,0,3,0,0,3
eng_train_track_b_01636,then fall in love,0,0,2,0,1
eng_train_track_b_01637,entire room goes silent,0,2,0,0,1
eng_train_track_b_01638,they re sitting right across the pool from my mom just staring at her,1,1,0,0,1
eng_train_track_b_01639,yeah it was a little embarrassing,0,1,0,1,0
eng_train_track_b_01640,not to mention the top portion doesn t fit my belly so therefor i have the top button undone,0,0,0,0,0
eng_train_track_b_01641,this is my fucking breaking point,3,2,0,0,0
eng_train_track_b_01642,happy birthday to you and me,0,0,3,0,0
eng_train_track_b_01643,my great grandparents had an arranged marriage,0,0,0,0,1
eng_train_track_b_01644,well my birthday is in january,0,0,0,0,0
eng_train_track_b_01645,my left clav essentially blew up but it didn t stop there,0,3,0,0,2
eng_train_track_b_01646,i say covering my ears with my hands and cringing into the door,0,3,0,1,0
eng_train_track_b_01647,xd as of now i m getting tired all the time and my belly is getting firm already,0,1,1,1,0
eng_train_track_b_01648,he was pretty scared and was talking fast,0,2,0,0,0
eng_train_track_b_01649,i go fucking ballistic,3,1,0,0,0
eng_train_track_b_01650,he said yes i closed my eyes and seeking from divine i sang precisely two lines describing my wishes for him,0,0,1,0,0
eng_train_track_b_01651,the sky was only slightly disturbed light gray choppy clouds but it didn t look too bad,0,1,0,0,0
eng_train_track_b_01652,it disconnected and teetered away from us,0,2,0,1,1
eng_train_track_b_01653,i went to the clinic and got looked over and to my amazement after they swabbed my throat they didn t find any strep bacteria even though my throat is really red,0,1,0,0,1
eng_train_track_b_01654,some insulting some nice,1,0,1,0,0
eng_train_track_b_01655,i ve backed off hills while my foot healed so i expected some soreness,0,1,0,0,0
eng_train_track_b_01656,mom never disciplined them,2,1,0,0,0
eng_train_track_b_01657,well literally no one showed up,0,0,0,3,1
eng_train_track_b_01658,no water damage sun damage tears anything,0,0,0,0,1
eng_train_track_b_01659,we roll up to the drive thru and proceed to order nearly the entire dollar menu,0,0,2,0,0
eng_train_track_b_01660,i bent my knee inward,0,0,0,0,0
eng_train_track_b_01661,i thought she was stuck up and nerdy,1,0,0,0,0
eng_train_track_b_01662,my mom wanted us just to spite my dad,2,1,0,1,0
eng_train_track_b_01663,wrapping his arms tightly around me and letting a warm breath escape his mouth onto the back of my neck,0,0,1,0,0
eng_train_track_b_01664,my heart is too full for words,0,0,1,0,0
eng_train_track_b_01665,needless to say i was pretty unaffacted about the fact my brother knew who i was on reddit and thought his way of telling me was pretty funny,0,0,1,0,1
eng_train_track_b_01666,i quickly fell asleep,0,0,1,0,0
eng_train_track_b_01667,we were going to reach seventy,0,0,0,0,1
eng_train_track_b_01668,the second entry of today my brain hurt for answering 30 math question in one day,0,1,0,0,0
eng_train_track_b_01669,my eyes had been closed and as i had opened them everything seemed to metirialize infront of me like a liquid curtain dropping infront of me,0,1,1,0,2
eng_train_track_b_01670,during the complete silence that follows my grandfather says loudly well my god has spoken,0,0,0,0,2
eng_train_track_b_01671,they were fooling around on the fields and looking for something to aim at and shoot,0,1,1,0,0
eng_train_track_b_01672,i have no idea what manki is so i have no idea where to look,0,1,0,0,2
eng_train_track_b_01673,the ledge of the beadboard dug into my back,0,1,0,1,0
eng_train_track_b_01674,dad on the warpath,2,2,0,0,0
eng_train_track_b_01675,i couldn t make out any clear distinct facial features but i could see two darker circles where eyes would be and a small oblong shape for a mouth,0,2,0,0,1
eng_train_track_b_01676,i have plenty more,0,0,1,0,0
eng_train_track_b_01677,the problem was my brain was ready for a 22 mile ride my body was not,0,1,0,0,0
eng_train_track_b_01678,as we were going into our 11th month,0,0,0,0,0
eng_train_track_b_01679,when i was very ill in great suffering such pain that even my skin hurt i gave up,0,2,0,3,0
eng_train_track_b_01680,poor shannon s gon na be stuck with our leftovers for the rest of summer i also freaked the girls out with my ankle it s in a stretchy brace and turning a very interesting shade of purple,0,2,0,1,0
eng_train_track_b_01681,my eyes start closing and my body starts aching all over,0,2,0,1,0
eng_train_track_b_01682,brighter than if you turned on every light in the room and even brighter than during the day time with the shades up,0,0,0,0,1
eng_train_track_b_01683,as soon as we stop making distinctions we eliminate racism,0,0,1,0,0
eng_train_track_b_01684,we had absolutely nothing in common,0,0,0,1,0
eng_train_track_b_01685,apparently it wasn t as life threatening as i believed at the time because the doctor didn t want to mar my forehead with stitches so i got butterfly bandages instead,0,1,0,1,0
eng_train_track_b_01686,creepy place never been a fan,0,2,0,0,0
eng_train_track_b_01687,i had it done on my arm of course the one i use so doing every thing with my other one is pretty weird,0,0,0,0,0
eng_train_track_b_01688,i remember crying and trying to explain to my panicked family who have never let me live it down,0,2,0,3,0
eng_train_track_b_01689,dated a woman who invited me to her birthday party,0,0,1,0,0
eng_train_track_b_01690,with that definite i have courage to walk up to the line and place my toes proudly getting ready to cross yet it is everything on the dirty mud path that is holding to me and the mud is the mud i am clinging to,0,1,0,0,0
eng_train_track_b_01691,on this monday i went in to get my radiation treatment and couldnt stop crying from the pain in my leg,0,2,0,2,0
eng_train_track_b_01692,is it inappropriate that i can t get steve wonder s writings on the walls out of my head now,0,1,1,0,0
eng_train_track_b_01693,as time passed it became quite the fancy outlet for my extreme sometimes intolerable idiosyncracies and papyrus on which to record both my daily happenings and most importantly some of my innermost thoughts that i wanted to tell the select few that i hold dear and close to my heart,0,0,2,0,0
eng_train_track_b_01694,they never shut up although they usually apologize and immediately start screeching again whenever i cringe and cover my ears which is often,2,2,0,0,0
eng_train_track_b_01695,and i dongak my head to see who was in front of me,0,0,0,0,0
eng_train_track_b_01696,then they would leave and go to their own room obviously,0,0,0,0,0
eng_train_track_b_01697,anyway it was weird,0,1,0,0,2
eng_train_track_b_01698,she was slapping at air screaming,0,3,0,1,1
eng_train_track_b_01699,got once i tried lying down with my face facing the water and my face totally became red after that,0,1,0,0,0
eng_train_track_b_01700,my mum says that when she looked in the mirror she saw a pair of glowing yellow eyes,0,3,0,0,3
eng_train_track_b_01701,i know right no point of lying to him by saying that i m alright when it s written all over my face that i m at my worst condition but still i don t wan na worry him that much and so i said i m fine,0,2,0,2,0
eng_train_track_b_01702,in my head i was thinking great first impression,0,0,0,1,0
eng_train_track_b_01703,you re going to die,0,3,0,1,3
eng_train_track_b_01704,i took my shirt off and washed my face hands and arms then i took a paper towel and slowly washed my belly,0,0,0,0,0
